document_id,chunk_id,page_number,source_file,chunk_start_char,chunk_end_char,chunking_strategy,created_at,text
c01862dcf8b8,c01862dcf8b8_p023_c001_8e008dc81c4f7b6f,23,The Content of RealSoft (1).pdf,0,576,recursive,2026-02-08T13:12:03.627391+00:00," General Knowledge in Mendix 
 
 
 
 
Company-Our Team-Amro Hammouri 
Page Link: https://www.realsoft-me.com/Our%20Team/amro-
hammouri/ 
Content: 
Business Development Manager 
 Business Development 
 Project Management 
 Data Management 
 Data Analyst 
 Identify leads, Qualifying opportunities 
 Following up new business opportunities 
 leading & writing proposals 
 Maintaining account relationship 
 Identify gaps in the market & spot opportunities 
 Planning and preparing presentations 
 
Company-Our Team-Ahmad Ai 
Page Link: https://www.realsoft-me.com/Our%20Team/ahmad-ai/ 
Content:"
c01862dcf8b8,c01862dcf8b8_p024_c001_68ced49cbe4fbbaa,24,The Content of RealSoft (1).pdf,0,710,recursive,2026-02-08T13:12:03.627391+00:00,"Web Development Team Lead 
 Oracle ADF Senior Developer 
 Oracle WebLogic Administrator 
 Certified Mendix Expert Developer 
 Certified Professional Scrum Master 
 Oracle PL/SQL Senior Developer 
 
Senior Staff 
Company-Our Team-Yaqoob Al Jabri 
Page Link: https://www.realsoft-me.com/Our%20Team/yaqoob-al-
jabri/ 
Content: 
Oman Branch Manager 
 Statistical Advisor 
 Statistical Survey Planning 
 Statistical surveys management 
 Data Collection Methodology 
 Database management: Oracle, SQL server , MySQL , Access 
 Data protection, cleaning and preparation 
 Data report & visualization(BI, Excel, Google Charts, Harvard Graphics) 
 Statistical Survey & IT project management 
 
Company-Our Team-Mohammad Abu Bajeh"
c01862dcf8b8,c01862dcf8b8_p025_c001_fdd2cf5fe66307a1,25,The Content of RealSoft (1).pdf,0,940,recursive,2026-02-08T13:12:03.627391+00:00,"Page Link: https://www.realsoft-
me.com/Our%20Team/mohammad-abu-bajeh/ 
Content: 
SR. System Business Analyst 
1. 20+ years professional experience (multinational) in IT system development 
2. System Business Analysis (analysis, business processes, technical, project 
management, documentation) 
3. Quality Management (Planning, Quality Assurance, Compliance, Standards, 
Audits) 
4. Training (Planning, Delivery) 
5. Documentation (Technical Writing including manuals, reports, briefs, business 
proposals, press releases, …) 
 
Company-Our Team-Mahmoud Qafisheh 
Page Link: https://www.realsoft-me.com/Our%20Team/mahmoud-
qafisheh/ 
Content: 
UI/UX Team Leader 
1. 15+ years professional experience in Graphic & UI Design 
2. Experience driving user-centered design and insights across multiple 
languages 
3. Highly experience as a UX Designer 
4. Expert knowledge in: 
o Wireframing 
o Prototyping 
o Industry Tools 
o Quickly and iteratively create user flows"
c01862dcf8b8,c01862dcf8b8_p026_c001_f3acfc54634a815c,26,The Content of RealSoft (1).pdf,0,535,recursive,2026-02-08T13:12:03.627391+00:00,"o Infographic 
o Data Visualization 
o Statistical wireframes 
o Prototypes 
o Low and high-fidelity mockups 
5. Proficient in design software (Adobe XD, Photoshop, Illustrator) 
6. Strong portfolio of design projects (showcasing wireframes/user stories / task 
flows etc.) 
 
Company-Our Team-Hana’a Hassan 
Page Link: https://www.realsoft-me.com/Our%20Team/hanaa-
hassan/ 
Content: 
Sr. Business Analyst 
 Business Process Modeling 
 Data Modeling 
 Requirements Gathering 
 Agile Methodologies 
 System Design 
 Proper Documentation 
 E-services"
c01862dcf8b8,c01862dcf8b8_p027_c001_208c6d889c63275d,27,The Content of RealSoft (1).pdf,1,761,recursive,2026-02-08T13:12:03.627391+00:00,"Company-Our Team-Dana Rahhal 
Page Link: https://www.realsoft-me.com/Our%20Team/dana-
rahhal/ 
Content: 
Sr. Bussiness System Analyst 
 Business requirements gathering and analysis 
 Documenting all findings through various tools and documents 
 Playing the role of product owner in Agile methodology 
 Workflow systems expert 
 e-services projects implementation expert 
 Surveys and Censuses design and implementation 
 General Knowledge in Mendix 
 Conducting quality control and quality check 
 
Company-Our Team-Amjad Suleiman 
Page Link: https://www.realsoft-me.com/Our%20Team/amjad-
suliman/ 
Content: 
System Admin TL. 
 DevOps Team Leader 
 Installation and managing Microsoft SQL & Oracle databases 
 Microsoft Windows Domain & Active Directory administration"
c01862dcf8b8,c01862dcf8b8_p028_c001_31e5e7b0f113fa23,28,The Content of RealSoft (1).pdf,0,789,recursive,2026-02-08T13:12:03.627391+00:00," Cloud Administration & Management (Microsoft Azure, Oracle Cloud) 
 DevOps & Automation tools Implementation (Jenkins, MS TFS) 
 Web Server Administration (Tomcat, Nginx, Microsoft IIS, WebLogic) 
 Office365 E3 Configuration & Administration 
 Infrastructure & Networks setup and configuration 
 Docker Containers Installation & management 
 
Company-Our Team-Mais Jaber 
Page Link: https://www.realsoft-me.com/Our%20Team/mais-jaber/ 
Content: 
Product Owner 
 Business Analysis 
 Team Management 
 Agile Knowledge 
 Project Management Experience 
 Product Vision & Strategy 
 
Company-Our Team-Hadeel Al-Kharabsheh 
Page Link: https://www.realsoft-me.com/Our%20Team/hadeel-al-
kharabsheh/ 
Content: 
HR Manger Assistant 
 Recruit and hire new employees 
 Manage training and development initiatives"
c01862dcf8b8,c01862dcf8b8_p029_c001_6b011d105e9d3339,29,The Content of RealSoft (1).pdf,0,352,recursive,2026-02-08T13:12:03.627391+00:00," Keep track of employee performance 
 Develop and monitor overall HR plans ,strategies, systems, tactics, policies 
and procedures across the organization 
 Manage organizational and company culture 
 Oversee and manage benefits and compensation 
 Handle conflicts, disciplinary actions, and terminations 
 Master’s degree of Human resources management"
c01862dcf8b8,c01862dcf8b8_p030_c001_356850ab53b90bad,30,The Content of RealSoft (1).pdf,0,1144,recursive,2026-02-08T13:12:03.627391+00:00,"Products- al-khwarizmi 
Page Link: https://www.al-khwarizmi-me.com/ 
Content: 
Now, Build Your Own Surveys & Forms Effortlessly Without Software-
Codes 
Al-Khwarizmi’s sleek, dynamic interface allows managing, creating, and 
updating your own surveys and forms, polls, and outdoor collection forms 
smoothly without any intervention from software programmers. 
 Surveys & e-forms builder 
 Surveys & e-forms designer 
 Data quality controller 
 Surveys activities planner 
 Team manager & tracker 
 GIS explorer 
ABOUT AL-KHWARIZMI 
When looking into the entire lifecycle of data collection, surveys, polls, and e-
forms starting from forms ideation and design and ending up with collected & 
analyzed data, it is crucial to acknowledge the uniqueness and differences 
between industries. Al-Khwarizmi’s integrated platform is flexible enough to 
conduct the entire lifecycle in every industry, considering the different needs of 
statistical departments, research centers, and various public and private entities. 
 
Main Features 
Multi Modes/ Channels 
 Online/offline mode 
 Bi-lingual/ Multi-Lingual 
 Cross-platform 
 Mobile 
 Tablet 
 Web (Self-service)"
c01862dcf8b8,c01862dcf8b8_p031_c001_7ab03b4578fe0362,31,The Content of RealSoft (1).pdf,0,900,recursive,2026-02-08T13:12:03.627391+00:00," Call-center 
Reporting & Field Management 
 Field planning & follow up 
 Field management dashboard 
 Custom Reporting 
 Data Frequencies 
 Data quality assurance 
 Field Geo-Fencing 
Integration 
 Loading survey sample 
 GIS and GEO-Database integration 
 Integration with Data Analysis Tools 
 Social media integration 
 SPSS & Excel integration 
 SDMX-RI integration 
Survey Templates & Design 
 Questions bank 
 Embedded survey 
 Very rich controls for different questions 
 Design Themes 
 Customer branding 
CLIENTS PAINS & CHALLENGES 
CHALLENGES 
1. Increased demand and diversity of surveys, which requires time to design 
and develop each system 
2. Data collection is scattered over many applications and databases. 
3. Response Burden and the need to collect data in multiple ways like; the 
Internet,  
4. Limited capabilities for field management and resource utilization across 
different surveys."
c01862dcf8b8,c01862dcf8b8_p032_c001_d6f557533736cd1e,32,The Content of RealSoft (1).pdf,0,1195,recursive,2026-02-08T13:12:03.627391+00:00,"5. Data quality and the need to implement restricted business rules and audits
to ensure comprehensive quality
6. Statistical data gap between needs and production, and the lack of agility to
cover the gap.
7. Follow-up fieldwork requires multi-siloed interfaces and reports.
8. Allocated budgets are under continuous and increasing pressure in most
countries
SOLUTIONS
1. Design electronic survey forms of various sizes & complexities through
simple steps
2. Serves statistical centers, research centers, universities, government
agencies & services companies
3. Multiple channels for data collection via tablet, Internet & call center.
4. Integration across the statistical production lifecycle with samples & data
processing
5. Integrated field management, follow up & tracking while working
6. Empowered more than 50 different statistical questionnaires & data collection
forms
7. No need for any software programming skills to build the forms
8. Reusability of the existing surveys and questions through “Questions Bank.”
9. Verify data the moment it is entered, whether through the Internet, tablet, or
call center.
10. Information security through data encryption and user authentication."
